sku,attribute_set_code,product_type,categories,product_websites,name,product_online,price,special_price,special_price_from_date,special_price_to_date,description,short_description,url_key,meta_title,meta_keywords,meta_description,base_image,small_image,thumbnail_image,swatch_image,additional_images,additional_attributes,visibility,qty,total_qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,qty_2,qty_8
462073,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",PL Sleep Set Pajamas for Boys 4 Pieces,1,3448.85,,,,"Sleep calm and relaxed in any kind of weather with these boys pajamas. It features two short-sleeved round-neck T-shirts, one pair of pants with elastic waistband and ankles, plus one pair of straight-cut, adjustable waist shorts. They come in fun motifs and colors.",Fashion | Apparel,PL Sleep Set Pajamas for Boys 4 Pieces-462073,PL Sleep Set Pajamas for Boys 4 Pieces,PL Sleep Set Pajamas for Boys 4 Pieces,PL Sleep Set Pajamas for Boys 4 Pieces,W462073_1.jpg,W462073_1.jpg,W462073_1.jpg,W462073_1.jpg,"W462073_1.jpg,W462073_2.jpg,W462073_3.jpg,W462073_4.jpg,W462073_5.jpg,W462073_6.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
466154,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Mario Serrani Italy Women's Pink Capri Pants,1,2873.85,,,,"A high-waisted female jean-style pair of pants with elastic waist and abdomen control that will make you show off your silhouette. They feature a high cufft with an outside hem that can be worn in warm weather, plus 2 back and 2 front pockets. Ideal to wear with a vaporous blouse or a top.",Fashion | Apparel,Mario Serrani Italy Women's Pink Capri Pants-466154,Mario Serrani Italy Women's Pink Capri Pants,Mario Serrani Italy Women's Pink Capri Pants,Mario Serrani Italy Women's Pink Capri Pants,W466154_1.jpg,W466154_1.jpg,W466154_1.jpg,W466154_1.jpg,"W466154_1.jpg,W466154_2.jpg,W466154_3.jpg,W466154_4.jpg,W466154_5.jpg,W466154_6.jpg","cost=2499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
33993,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Lidded Bowl Set 16 Pieces,1,7473.85,,,,"Member's Selection Lidded Bowl Set 16 Pieces is a must-have in your kitchen. With bowls ranging in size from 296 mL (10 oz) to 7.5 L (254 oz), you'll have the right vessel for any preparation. Grater attachments for the 2.8 L (95 oz) and 4.7 L (159 oz) bowls add versatility to your recipes. In addition, the bowls feature a non-slip silicone base, tight-fitting lids and wide rims for easy handling. Their satin-brushed exterior finish with polished accent gives them a sleek look - and best of all, they're dishwasher safe! Simplify your life in the kitchen with this complete set of Member's Selection bowls.",Home,Selection Lidded Bowl Set 16 Pieces-33993,Selection Lidded Bowl Set 16 Pieces,Selection Lidded Bowl Set 16 Pieces,Selection Lidded Bowl Set 16 Pieces,W33993_1.jpg,W33993_1.jpg,W33993_1.jpg,W33993_1.jpg,"W33993_1.jpg,W33993_2.jpg,W33993_3.jpg,W33993_4.jpg,W33993_5.jpg,W33993_6.jpg","cost=6499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
45113,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Clothing Drying Rack,1,8623.85,,,,"This laundry drying rack is perfect for any laundry room. It features 17.3 m (57´) of drying space, 33 drying rails, two sock clips, and a top hanging rail for extra drying space. Its height-adjustable wings allow for long clothes to be hung, and it folds flat for easy storage.",Home,Selection Clothing Drying Rack-45113,Selection Clothing Drying Rack,Selection Clothing Drying Rack,Selection Clothing Drying Rack,W45113_1.jpg,W45113_1.jpg,W45113_1.jpg,W45113_1.jpg,"W45113_1.jpg,W45113_2.jpg,W45113_3.jpg,W45113_4.jpg,W45113_5.jpg,W45113_6.jpg","cost=7499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
435343,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Air Wick Scented Oils 2 Warmers and 7 Refills 140 mL / 4.73 oz,1,3368.35,,,,"The Air Wick® essential oils range has been inspired by the essences of fruits, flowers and plants from around the world. Discover how using naturally inspired fragrances can help create the perfect atmosphere in your home. This item comes in assorted fragrances, select and buy your favorite one.",Home,Air Wick Scented Oils 2 Warmers and 7 Refills 140 mL / 4.73 oz-435343,Air Wick Scented Oils 2 Warmers and 7 Refills 140 mL / 4.73 oz,Air Wick Scented Oils 2 Warmers and 7 Refills 140 mL / 4.73 oz,Air Wick Scented Oils 2 Warmers and 7 Refills 140 mL / 4.73 oz,W435343_1.jpg,W435343_1.jpg,W435343_1.jpg,W435343_1.jpg,"W435343_1.jpg,W435343_2.jpg,W435343_3.jpg,W435343_4.jpg,W435343_5.jpg","cost=2929.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
459564,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Sutton Place Soft Body Pillow 51 cm x 137 cm / 20"" x 54""",1,4483.85,,,,"Rest peacefully with the Sutton Place Body Pillow. With its generous dimensions of 51 cm x 137 cm (20"" x 54"") and its incomparable softness, it provides the perfect support for your body. Made of 100% high quality polyester, this pillow envelops you in comfort and relaxation. Enjoy restful nights of sleep and wake up refreshed every day. Soak in the luxury of softness with the Sutton Place Body Pillow!",Home,"Sutton Place Soft Body Pillow 51 cm x 137 cm / 20"" x 54""-459564","Sutton Place Soft Body Pillow 51 cm x 137 cm / 20"" x 54""","Sutton Place Soft Body Pillow 51 cm x 137 cm / 20"" x 54""","Sutton Place Soft Body Pillow 51 cm x 137 cm / 20"" x 54""",W459564_1.jpg,W459564_1.jpg,W459564_1.jpg,W459564_1.jpg,"W459564_1.jpg,W459564_2.jpg,W459564_3.jpg,W459564_4.jpg,W459564_5.jpg,W459564_6.jpg","cost=3899.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
461626,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Andy and Evan Boys Swimsuit 2 Pieces,1,3448.85,,,,"Give your little adventurer the perfect swimsuit with Andy and Evan's 2-piece set. Made with high quality materials, this swimsuit offers comfort and freedom of movement while having fun at the beach or pool. With its two-piece design, your child will look fashionable and ready to explore under the sun. Available in a variety of sizes and vibrant colors, you'll find the perfect swimsuit to fit your style and personality. Get ready for days full of fun and laughter in the water with Andy and Evan!",Fashion | Apparel,Andy and Evan Boys Swimsuit 2 Pieces-461626,Andy and Evan Boys Swimsuit 2 Pieces,Andy and Evan Boys Swimsuit 2 Pieces,Andy and Evan Boys Swimsuit 2 Pieces,W461626_1.jpg,W461626_1.jpg,W461626_1.jpg,W461626_1.jpg,"W461626_1.jpg,W461626_2.jpg,W461626_3.jpg,W461626_4.jpg,W461626_5.jpg,W461626_6.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
448960,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Floorsense Indoor Rug 60 cm x 182 cm / 23"" x 71""",1,2183.85,,,,"Decorate the entrance or main hallway of your home with this rectangular rug, it has a non-slip base that makes it safe for everyone, it protects the floor from dirt, moisture, and wear. Its design is discreet and elegant, you can place it on wooden, ceramic or granite floors.",Home,"Floorsense Indoor Rug 60 cm x 182 cm / 23"" x 71""-448960","Floorsense Indoor Rug 60 cm x 182 cm / 23"" x 71""","Floorsense Indoor Rug 60 cm x 182 cm / 23"" x 71""","Floorsense Indoor Rug 60 cm x 182 cm / 23"" x 71""",W448960_1.jpg,W448960_1.jpg,W448960_1.jpg,W448960_1.jpg,"W448960_1.jpg,W448960_2.jpg,W448960_3.jpg,W448960_4.jpg,W448960_5.jpg,W448960_6.jpg","cost=1899.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
462648,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",KeepCool Insulated Bag,1,2126.35,,,,"Carry your fresh food with this isothermal bag that combines an easy-to-carry format with aerodynamic closures. The extra-wide asymmetric shoulder strap is designed to facilitate carrying heavy loads. It has two large pockets, one zippered and one with a flap, plus one handle with a drawstring that makes it extremely easy to get in and out of the car, and a comfortable fabric shoulder strap allows you to travel hands-free.",Home,KeepCool Insulated Bag-462648,KeepCool Insulated Bag,KeepCool Insulated Bag,KeepCool Insulated Bag,W462648_1.jpg,W462648_1.jpg,W462648_1.jpg,W462648_1.jpg,"W462648_1.jpg,W462648_2.jpg,W462648_3.jpg,W462648_4.jpg,W462648_5.jpg","cost=1849.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
452595,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Caro Home Full Bed Sheet Set 2 Pieces,1,4023.85,,,,"Dress your double bed in a modern, elegant and very comfortable style with this set that includes two sheets, two top sheets and four pillowcases, they have a beautiful two-tone design, one plain and the other patterned, which will give a touch of good taste to Your room.",Home,Caro Home Full Bed Sheet Set 2 Pieces-452595,Caro Home Full Bed Sheet Set 2 Pieces,Caro Home Full Bed Sheet Set 2 Pieces,Caro Home Full Bed Sheet Set 2 Pieces,W452595_1.jpg,W452595_1.jpg,W452595_1.jpg,W452595_1.jpg,"W452595_1.jpg,W452595_2.jpg,W452595_3.jpg,W452595_4.jpg,W452595_5.jpg,W452595_6.jpg","cost=3499.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
417085,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Artstyle Round Basic Plates 75 Units / 25.4 cm / 10""",1,2758.85,,,,"These disposable paper plates are made with excellent quality and fun designs. The plates are water-resistant, cut-resistant, and strong enough to hold large food portions.",Home,"Artstyle Round Basic Plates 75 Units / 25.4 cm / 10""-417085","Artstyle Round Basic Plates 75 Units / 25.4 cm / 10""","Artstyle Round Basic Plates 75 Units / 25.4 cm / 10""","Artstyle Round Basic Plates 75 Units / 25.4 cm / 10""",W417085_1.jpg,W417085_1.jpg,W417085_1.jpg,W417085_1.jpg,"W417085_1.jpg,W417085_2.jpg,W417085_3.jpg","cost=2399.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
463490,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Selection Cotton Bath Towel Blue 76.2 cm x 147.32 cm / 30"" x 58""",1,2528.85,,,,"Immerse yourself in softness and absorbency with Member's Selection Bath Towel! 100% high-quality cotton for a fluffy sensation. Measuring 76.2 cm x 147.32 cm (30"" x 58""), it is perfect to wrap yourself in comfort after your bath. Made in the United States to ensure quality and durability! Enjoy the most pleasant and relaxing drying experience. Feel the luxury of a premium towel on your skin!",Home,"Selection Cotton Bath Towel Blue 76.2 cm x 147.32 cm / 30"" x 58""-463490","Selection Cotton Bath Towel Blue 76.2 cm x 147.32 cm / 30"" x 58""","Selection Cotton Bath Towel Blue 76.2 cm x 147.32 cm / 30"" x 58""","Selection Cotton Bath Towel Blue 76.2 cm x 147.32 cm / 30"" x 58""",W463490_1.jpg,W463490_1.jpg,W463490_1.jpg,W463490_1.jpg,"W463490_1.jpg,W463490_2.jpg,W463490_3.jpg,W463490_4.jpg,W463490_5.jpg","cost=2199.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
457932,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Solarium Outdoor Weatherproof Pillow for Outdoor Use,1,2298.85,,,,"Decorate your outdoor spaces in style and comfort with the Solarium pillow! Designed to withstand the effects of UV rays and extreme weather conditions, this pillow is perfect for any outdoor space. Made of 100% polyester, soft to the touch and easy to clean. Choose from a wide range of colors and designs to complement your outdoor decor. Whether it's adding a splash of color to your deck or creating a cozy ambiance in your garden, this pillow is the perfect choice for any outdoor space.",Home,Solarium Outdoor Weatherproof Pillow for Outdoor Use-457932,Solarium Outdoor Weatherproof Pillow for Outdoor Use,Solarium Outdoor Weatherproof Pillow for Outdoor Use,Solarium Outdoor Weatherproof Pillow for Outdoor Use,W457932_1.jpg,W457932_1.jpg,W457932_1.jpg,W457932_1.jpg,"W457932_1.jpg,W457932_2.jpg,W457932_3.jpg,W457932_4.jpg,W457932_5.jpg","cost=1999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
416888,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Sheet Set King 6 Pieces,1,8393.85,,,,"This soft set of sheets give you the comfort you need at bedtime, 320 thread count satin from India that will dress your bed with elegance. Choose the color that best suits your decor and taste. Comes in 6 pieces for king size bed, consisting of 1 sheet, 1 fitted sheet and 4 pillowcases.",Home,Selection Sheet Set King 6 Pieces-416888,Selection Sheet Set King 6 Pieces,Selection Sheet Set King 6 Pieces,Selection Sheet Set King 6 Pieces,W416888_1.jpg,W416888_1.jpg,W416888_1.jpg,W416888_1.jpg,"W416888_1.jpg,W416888_2.jpg,W416888_3.jpg,W416888_4.jpg,W416888_5.jpg,W416888_6.jpg","cost=7299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
453616,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Signature Spa Bath Set 4 Pieces,1,5518.85,,,,"Decorate your bathroom with this beautiful decorative bathroom set, featuring a patterned shower curtain with double-sided hooks for easy installation, liner and bath exit mat. You can add a touch of style to your bathroom with matching accessories, as well as greater convenience by preventing spills and falls.",Home,Signature Spa Bath Set 4 Pieces-453616,Signature Spa Bath Set 4 Pieces,Signature Spa Bath Set 4 Pieces,Signature Spa Bath Set 4 Pieces,W453616_1.jpg,W453616_1.jpg,W453616_1.jpg,W453616_1.jpg,"W453616_1.jpg,W453616_2.jpg,W453616_3.jpg,W453616_4.jpg,W453616_5.jpg","cost=4799.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
414812,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Lumbar Support Cushion,1,2528.85,,,,"One cushion is perfect for using it on your favorite chair. It can be your car's seat, or those at home or at the workplace. It provides a correct back posture thanks to its high-quality memory foam and ergonomic shape with support.",Home,Selection Lumbar Support Cushion-414812,Selection Lumbar Support Cushion,Selection Lumbar Support Cushion,Selection Lumbar Support Cushion,W414812_1.jpg,W414812_1.jpg,W414812_1.jpg,W414812_1.jpg,"W414812_1.jpg,W414812_2.jpg,W414812_3.jpg,W414812_4.jpg,W414812_5.jpg","cost=2199.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
459671,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Guest Suites Queen Size 4 Piece Sheet and Coverlet Set,1,1953.85,,,,"Wrap yourself in softness and style with the Guest Suites Bedding Set! Made of 100% high-quality polyester microfiber, its soft, smooth fabric gives you a luxurious and comfortable feel. The set includes a 228 cm x 259 cm (89.76"" x 101.96"") flat sheet, a 152 cm x 203 cm x 38 cm  (62.59"" x 79.92"" x 14.96"") fitted sheet and two 50.8 cm x 81.28 cm (20"" x 32"") pillowcases.",Home,Guest Suites Queen Size 4 Piece Sheet and Coverlet Set-459671,Guest Suites Queen Size 4 Piece Sheet and Coverlet Set,Guest Suites Queen Size 4 Piece Sheet and Coverlet Set,Guest Suites Queen Size 4 Piece Sheet and Coverlet Set,W459671_1.jpg,W459671_1.jpg,W459671_1.jpg,W459671_1.jpg,"W459671_1.jpg,W459671_2.jpg,W459671_3.jpg,W459671_4.jpg,W459671_5.jpg,W459671_6.jpg","cost=1699.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
416880,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Sheet Set 6 Pieces Queen,1,7358.85,,,,"Feel the comfort with this soft 320 thread count satin sheet set from Member's Selection, choose the color you like and dress your bed with elegance and good taste. Comes in 6 pieces for queen bed, consisting of 1 sheet, 1 fitted sheet and 4 pillowcases. Sleep peacefully with the softness of our sheets.",Home,Selection Sheet Set 6 Pieces Queen-416880,Selection Sheet Set 6 Pieces Queen,Selection Sheet Set 6 Pieces Queen,Selection Sheet Set 6 Pieces Queen,W416880_1.jpg,W416880_1.jpg,W416880_1.jpg,W416880_1.jpg,"W416880_1.jpg,W416880_2.jpg,W416880_3.jpg,W416880_4.jpg,W416880_5.jpg,W416880_6.jpg","cost=6399.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
461563,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Mohawk Home Indoor Outdoor Matting 1.5 m x 2 m / 59"" x 78""",1,10348.85,,,,"Bring life and style to your space with Mohawk Home's indoor or outdoor rug. With a size of 1.5 m x 2 m / 59"" x 78"" it is ideal for porches, patios and pool decks. Its unique flat weave construction makes it stain and fade resistant. Simply rinse it off with a garden hose for effortless care. Available in a variety of styles, this polypropylene mat is durable, easy to clean and adapts to any environment.",Home,"Mohawk Home Indoor Outdoor Matting 1.5 m x 2 m / 59"" x 78""-461563","Mohawk Home Indoor Outdoor Matting 1.5 m x 2 m / 59"" x 78""","Mohawk Home Indoor Outdoor Matting 1.5 m x 2 m / 59"" x 78""","Mohawk Home Indoor Outdoor Matting 1.5 m x 2 m / 59"" x 78""",W461563_1.jpg,W461563_1.jpg,W461563_1.jpg,W461563_1.jpg,"W461563_1.jpg,W461563_2.jpg,W461563_3.jpg,W461563_4.jpg,W461563_5.jpg,W461563_6.jpg","cost=8999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
457387,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Oster Cookware Pots and Pans Set 8 Pieces,1,13568.85,,,,"This set of everyday essentials features durable forged aluminum construction that cooks evenly and ceramic nonstick interiors that release food easily. Manufactured without PFAS, PFOA, lead, and cadmium for safe, fume-free cooking, these pots and pans will help you cook healthy, delicious meals. Riveted stainless steel handles with soft touch exteriors resist heat and provide grippy, comfortably holds for safer handling of large boils and hot oil. Exteriors feature a gorgeous ombre color that resists stains and wipes clean, and the unique belly-shaped bodies make it easier to stir and lock in flavor and nutrients.",Home,Oster Cookware Pots and Pans Set 8 Pieces-457387,Oster Cookware Pots and Pans Set 8 Pieces,Oster Cookware Pots and Pans Set 8 Pieces,Oster Cookware Pots and Pans Set 8 Pieces,W457387_1.jpg,W457387_1.jpg,W457387_1.jpg,W457387_1.jpg,"W457387_1.jpg,W457387_2.jpg,W457387_3.jpg,W457387_4.jpg,W457387_5.jpg,W457387_6.jpg","cost=11799.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
9136,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub","Tramontina Reversible Griddle 49.7 cm / 19.6""",1,5058.85,,,,"Get succulent and delicious dishes with this Tramontina non-stick grill with two sides, it has side handles with holes for a practical grip and higher corners at the ends to give an artisanal effect to the bread of your sandwiches or the protein you decide to fry eliminating unwanted excess oil. It is compatible with gas or electric stoves.",Home,"Tramontina Reversible Griddle 49.7 cm / 19.6""-9136","Tramontina Reversible Griddle 49.7 cm / 19.6""","Tramontina Reversible Griddle 49.7 cm / 19.6""","Tramontina Reversible Griddle 49.7 cm / 19.6""",W9136_1.jpg,W9136_1.jpg,W9136_1.jpg,W9136_1.jpg,"W9136_1.jpg,W9136_2.jpg,W9136_3.jpg,W9136_4.jpg,W9136_5.jpg,W9136_6.jpg","cost=4399.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
458538,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Manna Water Thermo 2 Units / 1.18 L / 40 oz,1,5058.85,,,,"Your favorite item to get out of the house, whether it's for sports, commuting to work, or just keeping the habit of drinking water during the day, these water flasks come with a nice minimalist design, double lid, top handle, and adjustable spout, as well as a BPA-free double insulated wall, which keeps liquids cold for more than 24h and hot temperature for 12h.",Home,Manna Water Thermo 2 Units / 1.18 L / 40 oz-458538,Manna Water Thermo 2 Units / 1.18 L / 40 oz,Manna Water Thermo 2 Units / 1.18 L / 40 oz,Manna Water Thermo 2 Units / 1.18 L / 40 oz,W458538_1.jpg,W458538_1.jpg,W458538_1.jpg,W458538_1.jpg,"W458538_1.jpg,W458538_2.jpg,W458538_3.jpg,W458538_4.jpg,W458538_5.jpg","cost=4399.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
458994,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Reduce Travel Thermos with Straw 2 Units / 1480 ml / 50 oz,1,5748.85,,,,"Are you a passionate traveler looking for a solution to stay hydrated all day long? The Reduce Cold travel thermos is just what you need. With a 50 oz capacity per unit, a 3-in-1 lid that allows you to sip, sip or gulp, and use reusable straws for waste-free use, this thermos is perfect for any adventure. Plus, with the new Soft Sit base, you won't have to worry about damaging your furniture or the thermos. Dishwasher safe and with interior ounce markings for easy tracking of your hydration, stay hydrated and carry your favorite beverage in this handy Travel Thermos!",Home,Reduce Travel Thermos with Straw 2 Units / 1480 ml / 50 oz-458994,Reduce Travel Thermos with Straw 2 Units / 1480 ml / 50 oz,Reduce Travel Thermos with Straw 2 Units / 1480 ml / 50 oz,Reduce Travel Thermos with Straw 2 Units / 1480 ml / 50 oz,W458994_1.jpg,W458994_1.jpg,W458994_1.jpg,W458994_1.jpg,"W458994_1.jpg,W458994_2.jpg,W458994_3.jpg,W458994_4.jpg,W458994_5.jpg,W458994_6.jpg","cost=4999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
455448,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Heather Hand and Wash Towel Set 4 Units,1,1493.85,,,,The Member's Selection 4-Units heather hand and wash towel set is made with 100% cotton for ultimate softness and absorbency. The hand towels are perfect for both the bathroom and the kitchen and are available in various colors to suit any décor.,Home,Selection Heather Hand and Wash Towel Set 4 Units-455448,Selection Heather Hand and Wash Towel Set 4 Units,Selection Heather Hand and Wash Towel Set 4 Units,Selection Heather Hand and Wash Towel Set 4 Units,W455448_1.jpg,W455448_1.jpg,W455448_1.jpg,W455448_1.jpg,"W455448_1.jpg,W455448_2.jpg,W455448_3.jpg,W455448_4.jpg,W455448_5.jpg,W455448_6.jpg","cost=1299.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
422388,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Innovations Nesting Bowls 8 Pieces Set,1,3276.35,,,,"These heavy-duty plastic bowls from Innovation are great for serving salads, side dishes, chips, and dip. This set contains 4 nesting bowls and lids in 3 sizes. Easy to store, each bowl fits in the next one.",Home,Innovations Nesting Bowls 8 Pieces Set-422388,Innovations Nesting Bowls 8 Pieces Set,Innovations Nesting Bowls 8 Pieces Set,Innovations Nesting Bowls 8 Pieces Set,W422388_1.jpg,W422388_1.jpg,W422388_1.jpg,W422388_1.jpg,"W422388_1.jpg,W422388_2.jpg,W422388_3.jpg","cost=2849.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
416644,Default,simple,Default Category/Shop by Category/Home,"base,mailpacshopclub",Selection Sheet Set 4 Pieces Twin,1,5403.85,,,,"This soft 320 thread count satin sheet set from India will dress your bed with elegance, comfort and good taste. Comes in 4 pieces for single bed, it consists of 1 sheet, 1 fitted sheet and 2 pillowcases. Your bed will be totally comfortable and clean with this sheet set.",Home,Selection Sheet Set 4 Pieces Twin-416644,Selection Sheet Set 4 Pieces Twin,Selection Sheet Set 4 Pieces Twin,Selection Sheet Set 4 Pieces Twin,W416644_1.jpg,W416644_1.jpg,W416644_1.jpg,W416644_1.jpg,"W416644_1.jpg,W416644_2.jpg,W416644_3.jpg,W416644_4.jpg,W416644_5.jpg,W416644_6.jpg","cost=4699.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
463976,Default,simple,Default Category/Shop by Category/Fashion | Apparel,"base,mailpacshopclub",Suko Jeans Women's High-Waisted Jeans,1,3448.85,,,,"Get the perfect jean for you with Suko Jeans! Made of cotton, polyester, viscose and elastane for a comfortable fit. Their straight cut and high waist enhance your figure. Available in several sizes to adapt to your style. Combine fashion and comfort with this versatile garment and look spectacular on any occasion.",Fashion | Apparel,Suko Jeans Women's High-Waisted Jeans-463976,Suko Jeans Women's High-Waisted Jeans,Suko Jeans Women's High-Waisted Jeans,Suko Jeans Women's High-Waisted Jeans,W463976_1.jpg,W463976_1.jpg,W463976_1.jpg,W463976_1.jpg,"W463976_1.jpg,W463976_2.jpg,W463976_3.jpg,W463976_4.jpg,W463976_5.jpg,W463976_6.jpg","cost=2999.0,auto_service_parts=AIR FILTER,is_featured=0,webpos_visible=Yes","Catalog, Search",10000,10000,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,1,0,10000,10000
